Year,Month,Day,Global Solar Radiation (MJ/m&sup2;) - King's Park_Value,completeness
1981,10,6,6.31,C
1981,10,7,12.82,C
1981,10,8,15.32,C
1981,10,9,15.36,C
1981,10,10,8.06,C
1981,10,11,19.16,C
1981,10,12,18.11,C
1981,10,13,19.69,C
1981,10,14,19.57,C
1981,10,15,14.52,C
1981,10,16,13.05,C
1981,10,17,15.24,C
1981,10,18,17.47,C
1981,10,19,7.02,C
1981,10,20,5.38,C
1981,10,21,15.38,C
1981,10,22,15.85,C
1981,10,23,1.74,C
1981,10,24,5.10,C
1981,10,25,17.68,C
1981,10,26,18.84,C
1981,10,27,18.63,C
1981,10,28,17.50,C
1981,10,29,17.14,C
1981,10,30,17.53,C
1981,10,31,13.35,C
1981,11,1,3.32,C
1981,11,2,1.03,C
1981,11,3,2.68,C
1981,11,4,1.44,C
1981,11,5,4.86,C
1981,11,6,9.94,C
1981,11,7,7.86,C
1981,11,8,7.90,C
1981,11,9,7.68,C
1981,11,10,14.25,C
1981,11,11,17.13,C
1981,11,12,14.25,C
1981,11,13,16.21,C
1981,11,14,16.34,C
1981,11,15,13.61,C
1981,11,16,14.99,C
1981,11,17,5.48,C
1981,11,18,7.90,C
1981,11,19,17.03,C
1981,11,20,15.81,C
1981,11,21,13.21,C
1981,11,22,9.67,C
1981,11,23,7.99,C
1981,11,24,4.92,C
1981,11,25,13.59,C
1981,11,26,16.40,C
1981,11,27,13.07,C
1981,11,28,12.85,C
1981,11,29,15.03,C
1981,11,30,15.89,C
1981,12,1,12.69,C
1981,12,2,11.11,C
1981,12,3,15.34,C
1981,12,4,13.60,C
1981,12,5,13.17,C
1981,12,6,14.43,C
1981,12,7,15.00,C
1981,12,8,10.17,C
1981,12,9,6.90,C
1981,12,10,12.78,C
1981,12,11,12.95,C
1981,12,12,13.16,C
1981,12,13,11.48,C
1981,12,14,11.10,C
1981,12,15,12.81,C
1981,12,16,13.82,C
1981,12,17,11.65,C
1981,12,18,13.71,C
1981,12,19,14.95,C
1981,12,20,14.79,C
1981,12,21,14.89,C
1981,12,22,14.69,C
1981,12,23,13.19,C
1981,12,24,14.47,C
1981,12,25,13.32,C
1981,12,26,12.65,C
1981,12,27,14.99,C
1981,12,28,2.26,C
1981,12,29,3.14,C
1981,12,30,4.55,C
1981,12,31,11.80,C
1982,1,1,13.10,C
1982,1,2,13.31,C
1982,1,3,12.22,C
1982,1,4,12.02,C
1982,1,5,13.91,C
1982,1,6,10.81,C
1982,1,7,10.27,C
1982,1,8,11.48,C
1982,1,9,12.95,C
1982,1,10,15.57,C
1982,1,11,3.15,C
1982,1,12,4.95,C
1982,1,13,3.12,C
1982,1,14,3.58,C
1982,1,15,10.91,C
1982,1,16,15.42,C
1982,1,17,7.64,C
1982,1,18,15.23,C
1982,1,19,16.02,C
1982,1,20,15.70,C
1982,1,21,5.07,C
1982,1,22,14.71,C
1982,1,23,7.67,C
1982,1,24,16.29,C
1982,1,25,17.31,C
1982,1,26,8.13,C
1982,1,27,13.62,C
1982,1,28,6.50,C
1982,1,29,4.96,C
1982,1,30,16.87,C
1982,1,31,16.11,C
1982,2,1,16.54,C
1982,2,2,11.33,C
1982,2,3,7.98,C
1982,2,4,13.34,C
1982,2,5,4.98,C
1982,2,6,5.53,C
1982,2,7,8.33,C
1982,2,8,3.67,C
1982,2,9,4.89,C
1982,2,10,3.46,C
1982,2,11,3.78,C
1982,2,12,3.11,C
1982,2,13,4.16,C
1982,2,14,6.74,C
1982,2,15,6.24,C
1982,2,16,6.88,C
1982,2,17,17.63,C
1982,2,18,8.47,C
1982,2,19,9.91,C
1982,2,20,15.92,C
1982,2,21,12.55,C
1982,2,22,3.49,C
1982,2,23,2.19,C
1982,2,24,12.99,C
1982,2,25,2.65,C
1982,2,26,1.90,C
1982,2,27,1.94,C
1982,2,28,1.76,C
1982,3,1,1.51,C
1982,3,2,2.57,C
1982,3,3,5.85,C
1982,3,4,7.09,C
1982,3,5,11.58,C
1982,3,6,10.09,C
1982,3,7,2.83,C
1982,3,8,2.72,C
1982,3,9,1.32,C
1982,3,10,3.47,C
1982,3,11,5.13,C
1982,3,12,11.94,C
1982,3,13,9.13,C
1982,3,14,13.14,C
1982,3,15,13.27,C
1982,3,16,13.49,C
1982,3,17,11.41,C
1982,3,18,15.09,C
1982,3,19,14.96,C
1982,3,20,18.80,C
1982,3,21,19.29,C
1982,3,22,13.01,C
1982,3,23,13.85,C
1982,3,24,12.37,C
1982,3,25,0.89,C
1982,3,26,11.45,C
1982,3,27,5.47,C
1982,3,28,5.26,C
1982,3,29,14.25,C
1982,3,30,19.63,C
1982,3,31,16.14,C
1982,4,1,6.72,C
1982,4,2,2.27,C
1982,4,3,17.57,C
1982,4,4,3.68,C
1982,4,5,11.81,C
1982,4,6,18.26,C
1982,4,7,13.16,C
1982,4,8,14.74,C
1982,4,9,9.34,C
1982,4,10,11.03,C
1982,4,11,22.30,C
1982,4,12,20.32,C
1982,4,13,20.03,C
1982,4,14,12.27,C
1982,4,15,22.13,C
1982,4,16,18.70,C
1982,4,17,17.54,C
1982,4,18,19.11,C
1982,4,19,16.70,C
1982,4,20,12.54,C
1982,4,21,20.52,C
1982,4,22,5.21,C
1982,4,23,5.47,C
1982,4,24,2.86,C
1982,4,25,7.86,C
1982,4,26,9.18,C
1982,4,27,4.53,C
1982,4,28,2.62,C
1982,4,29,1.84,C
1982,4,30,3.52,C
1982,5,1,9.49,C
1982,5,2,3.02,C
1982,5,3,23.50,C
1982,5,4,21.65,C
1982,5,5,9.28,C
1982,5,6,2.62,C
1982,5,7,11.88,C
1982,5,8,24.48,C
1982,5,9,11.53,C
1982,5,10,10.46,C
1982,5,11,9.48,C
1982,5,12,5.94,C
1982,5,13,15.17,C
1982,5,14,8.55,C
1982,5,15,10.08,C
1982,5,16,20.25,C
1982,5,17,20.13,C
1982,5,18,23.37,C
1982,5,19,23.93,C
1982,5,20,17.09,C
1982,5,21,21.56,C
1982,5,22,21.64,C
1982,5,23,22.46,C
1982,5,24,22.11,C
1982,5,25,21.67,C
1982,5,26,15.15,C
1982,5,27,13.13,C
1982,5,28,1.25,C
1982,5,29,1.10,C
1982,5,30,7.38,C
1982,5,31,0.95,C
1982,6,1,11.06,C
1982,6,2,2.35,C
1982,6,3,4.24,C
1982,6,4,21.07,C
1982,6,5,22.12,C
1982,6,6,7.83,C
1982,6,7,11.99,C
1982,6,8,6.13,C
1982,6,9,8.90,C
1982,6,10,15.95,C
1982,6,11,19.02,C
1982,6,12,18.76,C
1982,6,13,17.70,C
1982,6,14,17.75,C
1982,6,15,18.08,C
1982,6,16,16.70,C
1982,6,17,14.55,C
1982,6,18,16.92,C
1982,6,19,15.49,C
1982,6,20,16.56,C
1982,6,21,18.51,C
1982,6,22,15.81,C
1982,6,23,2.00,C
1982,6,24,4.10,C
1982,6,25,15.55,C
1982,6,26,18.65,C
1982,6,27,21.41,C
1982,6,28,20.40,C
1982,6,29,6.56,C
1982,6,30,4.12,C
1982,7,1,1.79,C
1982,7,2,10.60,C
1982,7,3,4.38,C
1982,7,4,0.93,C
1982,7,5,7.21,C
1982,7,6,1.79,C
1982,7,7,8.39,C
1982,7,8,14.40,C
1982,7,9,17.77,C
1982,7,10,17.67,C
1982,7,11,17.53,C
1982,7,12,20.06,C
1982,7,13,13.58,C
1982,7,14,17.85,C
1982,7,15,23.61,C
1982,7,16,16.18,C
1982,7,17,13.16,C
1982,7,18,19.38,C
1982,7,19,16.06,C
1982,7,20,21.77,C
1982,7,21,17.13,C
1982,7,22,15.96,C
1982,7,23,18.70,C
1982,7,24,22.54,C
1982,7,25,21.36,C
1982,7,26,18.39,C
1982,7,27,21.91,C
1982,7,28,22.22,C
1982,7,29,20.25,C
1982,7,30,17.24,C
1982,7,31,4.31,C
1982,8,1,1.90,C
1982,8,2,9.27,C
1982,8,3,1.42,C
1982,8,4,13.92,C
1982,8,5,15.62,C
1982,8,6,17.65,C
1982,8,7,10.42,C
1982,8,8,11.78,C
1982,8,9,21.12,C
1982,8,10,23.20,C
1982,8,11,23.90,C
1982,8,12,22.42,C
1982,8,13,22.94,C
1982,8,14,22.59,C
1982,8,15,19.43,C
1982,8,16,0.48,C
1982,8,17,1.46,C
1982,8,18,2.21,C
1982,8,19,7.37,C
1982,8,20,16.64,C
1982,8,21,16.44,C
1982,8,22,23.22,C
1982,8,23,20.52,C
1982,8,24,17.63,C
1982,8,25,18.74,C
1982,8,26,21.56,C
1982,8,27,21.80,C
1982,8,28,22.84,C
1982,8,29,22.83,C
1982,8,30,21.98,C
1982,8,31,16.81,C
1982,9,1,20.47,C
1982,9,2,16.10,C
1982,9,3,21.91,C
1982,9,4,20.15,C
1982,9,5,21.35,C
1982,9,6,14.78,C
1982,9,7,10.57,C
1982,9,8,17.74,C
1982,9,9,16.63,C
1982,9,10,16.88,C
1982,9,11,13.51,C
1982,9,12,19.35,C
1982,9,13,3.74,C
1982,9,14,6.19,C
1982,9,15,8.85,C
1982,9,16,13.78,C
1982,9,17,20.09,C
1982,9,18,13.32,C
1982,9,19,21.04,C
1982,9,20,20.64,C
1982,9,21,13.11,C
1982,9,22,13.73,C
1982,9,23,17.12,C
1982,9,24,14.51,C
1982,9,25,1.79,C
1982,9,26,18.67,C
1982,9,27,18.47,C
1982,9,28,12.20,C
1982,9,29,3.08,C
1982,9,30,2.16,C
1982,10,1,16.63,C
1982,10,2,13.09,C
1982,10,3,18.13,C
1982,10,4,18.61,C
1982,10,5,10.33,C
1982,10,6,15.29,C
1982,10,7,11.09,C
1982,10,8,11.52,C
1982,10,9,18.26,C
1982,10,10,19.77,C
1982,10,11,18.41,C
1982,10,12,19.05,C
1982,10,13,19.01,C
1982,10,14,17.44,C
1982,10,15,15.84,C
1982,10,16,9.55,C
1982,10,17,6.42,C
1982,10,18,8.59,C
1982,10,19,15.00,C
1982,10,20,5.64,C
1982,10,21,2.96,C
1982,10,22,3.91,C
1982,10,23,2.93,C
1982,10,24,7.13,C
1982,10,25,2.20,C
1982,10,26,0.86,C
1982,10,27,3.88,C
1982,10,28,14.13,C
1982,10,29,15.43,C
1982,10,30,17.10,C
1982,10,31,14.57,C
1982,11,1,12.79,C
1982,11,2,9.56,C
1982,11,3,11.89,C
1982,11,4,7.39,C
1982,11,5,1.83,C
1982,11,6,8.61,C
1982,11,7,10.00,C
1982,11,8,2.66,C
1982,11,9,4.04,C
1982,11,10,16.52,C
1982,11,11,15.74,C
1982,11,12,15.97,C
1982,11,13,15.37,C
1982,11,14,12.60,C
1982,11,15,5.63,C
1982,11,16,3.42,C
1982,11,17,14.73,C
1982,11,18,1.29,C
1982,11,19,10.10,C
1982,11,20,12.21,C
1982,11,21,14.88,C
1982,11,22,12.25,C
1982,11,23,11.91,C
1982,11,24,11.37,C
1982,11,25,3.77,C
1982,11,26,0.54,C
1982,11,27,7.20,C
1982,11,28,2.89,C
1982,11,29,15.62,C
1982,11,30,13.72,C
1982,12,1,13.84,C
1982,12,2,11.30,C
1982,12,3,13.05,C
1982,12,4,5.44,C
1982,12,5,8.85,C
1982,12,6,4.60,C
1982,12,7,7.88,C
1982,12,8,5.70,C
1982,12,9,15.14,C
1982,12,10,11.73,C
1982,12,11,12.97,C
1982,12,12,4.27,C
1982,12,13,6.77,C
1982,12,14,14.07,C
1982,12,15,6.19,C
1982,12,16,12.10,C
1982,12,17,12.92,C
1982,12,18,12.33,C
1982,12,19,14.16,C
1982,12,20,11.16,C
1982,12,21,12.98,C
1982,12,22,13.78,C
1982,12,23,10.67,C
1982,12,24,8.86,C
1982,12,25,9.70,C
1982,12,26,13.02,C
1982,12,27,15.43,C
1982,12,28,13.64,C
1982,12,29,13.10,C
1982,12,30,6.04,C
1982,12,31,9.26,C
1983,1,1,6.45,C
1983,1,2,11.33,C
1983,1,3,11.86,C
1983,1,4,1.67,C
1983,1,5,1.49,C
1983,1,6,7.57,C
1983,1,7,0.61,C
1983,1,8,3.92,C
1983,1,9,1.85,C
1983,1,10,3.18,C
1983,1,11,3.65,C
1983,1,12,5.56,C
1983,1,13,5.41,C
1983,1,14,14.10,C
1983,1,15,12.71,C
1983,1,16,4.64,C
1983,1,17,8.13,C
1983,1,18,5.14,C
1983,1,19,3.25,C
1983,1,20,8.47,C
1983,1,21,9.00,C
1983,1,22,2.97,C
1983,1,23,11.04,C
1983,1,24,14.44,C
1983,1,25,12.17,C
1983,1,26,10.20,C
1983,1,27,12.14,C
1983,1,28,2.50,C
1983,1,29,5.47,C
1983,1,30,5.70,C
1983,1,31,3.31,C
1983,2,1,4.39,C
1983,2,2,4.76,C
1983,2,3,14.00,C
1983,2,4,1.77,C
1983,2,5,0.56,C
1983,2,6,0.44,C
1983,2,7,0.52,C
1983,2,8,1.07,C
1983,2,9,2.24,C
1983,2,10,1.10,C
1983,2,11,1.24,C
1983,2,12,1.82,C
1983,2,13,2.41,C
1983,2,14,3.75,C
1983,2,15,1.45,C
1983,2,16,1.70,C
1983,2,17,17.19,C
1983,2,18,17.56,C
1983,2,19,3.67,C
1983,2,20,1.53,C
1983,2,21,1.78,C
1983,2,22,2.72,C
1983,2,23,5.21,C
1983,2,24,1.07,C
1983,2,25,1.19,C
1983,2,26,2.76,C
1983,2,27,4.17,C
1983,2,28,13.60,C
1983,3,1,1.22,C
1983,3,2,0.82,C
1983,3,3,8.14,C
1983,3,4,11.79,C
1983,3,5,14.15,C
1983,3,6,15.78,C
1983,3,7,9.00,C
1983,3,8,5.79,C
1983,3,9,5.36,C
1983,3,10,0.90,C
1983,3,11,1.38,C
1983,3,12,0.58,C
1983,3,13,5.47,C
1983,3,14,1.59,C
1983,3,15,1.99,C
1983,3,16,2.74,C
1983,3,17,0.97,C
1983,3,18,12.62,C
1983,3,19,3.69,C
1983,3,20,2.40,C
1983,3,21,1.95,C
1983,3,22,3.26,C
1983,3,23,2.89,C
1983,3,24,2.91,C
1983,3,25,0.65,C
1983,3,26,5.05,C
1983,3,27,1.38,C
1983,3,28,1.43,C
1983,3,29,3.47,C
1983,3,30,9.92,C
1983,3,31,10.09,C
1983,4,1,19.08,C
1983,4,2,12.99,C
1983,4,3,9.90,C
1983,4,4,4.82,C
1983,4,5,2.27,C
1983,4,6,6.13,C
1983,4,7,4.30,C
1983,4,8,1.94,C
1983,4,9,4.87,C
1983,4,10,3.07,C
1983,4,11,4.48,C
1983,4,12,2.40,C
1983,4,13,4.40,C
1983,4,14,3.70,C
1983,4,15,1.69,C
1983,4,16,2.68,C
1983,4,17,3.22,C
1983,4,18,5.13,C
1983,4,19,13.18,C
1983,4,20,18.02,C
1983,4,21,16.53,C
1983,4,22,10.85,C
1983,4,23,14.42,C
1983,4,24,14.50,C
1983,4,25,19.93,C
1983,4,26,19.74,C
1983,4,27,20.68,C
1983,4,28,19.86,C
1983,4,29,10.99,C
1983,4,30,2.42,C
1983,5,1,15.79,C
1983,5,2,1.44,C
1983,5,3,17.67,C
1983,5,4,19.11,C
1983,5,5,19.80,C
1983,5,6,2.22,C
1983,5,7,14.34,C
1983,5,8,11.71,C
1983,5,9,7.84,C
1983,5,10,19.94,C
1983,5,11,14.74,C
1983,5,12,6.82,C
1983,5,13,8.40,C
1983,5,14,7.32,C
1983,5,15,2.44,C
1983,5,16,22.28,C
1983,5,17,21.77,C
1983,5,18,20.98,C
1983,5,19,15.81,C
1983,5,20,0.51,C
1983,5,21,8.60,C
1983,5,22,19.54,C
1983,5,23,4.31,C
1983,5,24,2.58,C
1983,5,25,4.14,C
1983,5,26,5.12,C
1983,5,27,2.79,C
1983,5,28,3.77,C
1983,5,29,19.00,C
1983,5,30,17.23,C
1983,5,31,17.07,C
1983,6,1,16.52,C
1983,6,2,14.65,C
1983,6,3,2.02,C
1983,6,4,10.33,C
1983,6,5,17.46,C
1983,6,6,19.55,C
1983,6,7,23.62,C
1983,6,8,16.48,C
1983,6,9,10.38,C
1983,6,10,16.25,C
1983,6,11,24.08,C
1983,6,12,22.21,C
1983,6,13,24.69,C
1983,6,14,19.91,C
1983,6,15,20.10,C
1983,6,16,5.25,C
1983,6,17,0.24,C
1983,6,18,3.58,C
1983,6,19,7.02,C
1983,6,20,8.66,C
1983,6,21,23.65,C
1983,6,22,21.18,C
1983,6,23,24.84,C
1983,6,24,24.53,C
1983,6,25,26.42,C
1983,6,26,12.60,C
1983,6,27,17.72,C
1983,6,28,18.59,C
1983,6,29,15.94,C
1983,6,30,21.83,C
1983,7,1,19.64,C
1983,7,2,19.67,C
1983,7,3,14.18,C
1983,7,4,18.55,C
1983,7,5,20.06,C
1983,7,6,20.47,C
1983,7,7,23.69,C
1983,7,8,24.82,C
1983,7,9,18.06,C
1983,7,10,20.93,C
1983,7,11,18.96,C
1983,7,12,17.92,C
1983,7,13,14.01,C
1983,7,14,21.61,C
1983,7,15,25.29,C
1983,7,16,15.80,C
1983,7,17,13.54,C
1983,7,18,16.18,C
1983,7,19,25.30,C
1983,7,20,26.00,C
1983,7,21,22.16,C
1983,7,22,20.88,C
1983,7,23,22.56,C
1983,7,24,25.38,C
1983,7,25,17.54,C
1983,7,26,8.09,C
1983,7,27,6.05,C
1983,7,28,17.42,C
1983,7,29,23.57,C
1983,7,30,19.75,C
1983,7,31,18.14,C
1983,8,1,20.75,C
1983,8,2,23.13,C
1983,8,3,23.35,C
1983,8,4,25.95,C
1983,8,5,22.03,C
1983,8,6,23.14,C
1983,8,7,22.30,C
1983,8,8,22.75,C
1983,8,9,19.86,C
1983,8,10,21.65,C
1983,8,11,11.20,C
1983,8,12,19.18,C
1983,8,13,22.11,C
1983,8,14,9.31,C
1983,8,15,4.75,C
1983,8,16,16.51,C
1983,8,17,8.89,C
1983,8,18,22.12,C
1983,8,19,1.87,C
1983,8,20,14.31,C
1983,8,21,5.46,C
1983,8,22,17.28,C
1983,8,23,8.72,C
1983,8,24,3.69,C
1983,8,25,16.51,C
1983,8,26,17.42,C
1983,8,27,19.18,C
1983,8,28,17.92,C
1983,8,29,22.00,C
1983,8,30,21.59,C
1983,8,31,8.04,C
1983,9,1,23.36,C
1983,9,2,17.77,C
1983,9,3,11.26,C
1983,9,4,15.01,C
1983,9,5,9.96,C
1983,9,6,14.13,C
1983,9,7,15.68,C
1983,9,8,5.08,C
1983,9,9,3.55,C
1983,9,10,14.15,C
1983,9,11,6.99,C
1983,9,12,13.86,C
1983,9,13,21.57,C
1983,9,14,19.38,C
1983,9,15,22.05,C
1983,9,16,20.88,C
1983,9,17,21.10,C
1983,9,18,21.84,C
1983,9,19,17.35,C
1983,9,20,14.00,C
1983,9,21,19.87,C
1983,9,22,19.34,C
1983,9,23,20.55,C
1983,9,24,16.59,C
1983,9,25,12.09,C
1983,9,26,20.33,C
1983,9,27,20.54,C
1983,9,28,16.02,C
1983,9,29,2.94,C
1983,9,30,1.74,C
1983,10,1,11.67,C
1983,10,2,10.43,C
1983,10,3,5.23,C
1983,10,4,7.21,C
1983,10,5,15.73,C
1983,10,6,20.86,C
1983,10,7,19.81,C
1983,10,8,18.53,C
1983,10,9,9.58,C
1983,10,10,12.58,C
1983,10,11,17.21,C
1983,10,12,8.64,C
1983,10,13,0.55,C
1983,10,14,10.64,C
1983,10,15,3.52,C
1983,10,16,15.93,C
1983,10,17,13.81,C
1983,10,18,11.79,C
1983,10,19,18.55,C
1983,10,20,16.67,C
1983,10,21,12.75,C
1983,10,22,13.89,C
1983,10,23,10.89,C
1983,10,24,4.33,C
1983,10,25,3.44,C
1983,10,26,6.91,C
1983,10,27,10.17,C
1983,10,28,14.49,C
1983,10,29,10.61,C
1983,10,30,11.73,C
1983,10,31,8.95,C
1983,11,1,16.62,C
1983,11,2,17.57,C
1983,11,3,18.29,C
1983,11,4,16.37,C
1983,11,5,14.96,C
1983,11,6,13.46,C
1983,11,7,17.46,C
1983,11,8,14.99,C
1983,11,9,16.40,C
1983,11,10,15.67,C
1983,11,11,14.41,C
1983,11,12,9.61,C
1983,11,13,8.04,C
1983,11,14,9.68,C
1983,11,15,7.98,C
1983,11,16,15.00,C
1983,11,17,17.88,C
1983,11,18,16.93,C
1983,11,19,16.08,C
1983,11,20,16.43,C
1983,11,21,15.49,C
1983,11,22,15.62,C
1983,11,23,15.79,C
1983,11,24,15.52,C
1983,11,25,15.94,C
1983,11,26,16.50,C
1983,11,27,16.81,C
1983,11,28,16.37,C
1983,11,29,16.21,C
1983,11,30,16.18,C
1983,12,1,15.03,C
1983,12,2,14.90,C
1983,12,3,15.39,C
1983,12,4,15.56,C
1983,12,5,13.81,C
1983,12,6,13.47,C
1983,12,7,14.15,C
1983,12,8,12.97,C
1983,12,9,14.08,C
1983,12,10,11.05,C
1983,12,11,13.15,C
1983,12,12,9.90,C
1983,12,13,14.39,C
1983,12,14,10.89,C
1983,12,15,14.05,C
1983,12,16,10.69,C
1983,12,17,13.09,C
1983,12,18,13.57,C
1983,12,19,13.42,C
1983,12,20,12.56,C
1983,12,21,14.50,C
1983,12,22,13.44,C
1983,12,23,6.10,C
1983,12,24,1.72,C
1983,12,25,4.22,C
1983,12,26,3.68,C
1983,12,27,5.84,C
1983,12,28,13.07,C
1983,12,29,2.91,C
1983,12,30,13.29,C
1983,12,31,3.22,C
1984,1,1,11.35,C
1984,1,2,11.73,C
1984,1,3,15.01,C
1984,1,4,12.55,C
1984,1,5,14.01,C
1984,1,6,13.51,C
1984,1,7,13.53,C
1984,1,8,14.57,C
1984,1,9,15.41,C
1984,1,10,13.90,C
1984,1,11,14.09,C
1984,1,12,11.74,C
1984,1,13,12.55,C
1984,1,14,12.34,C
1984,1,15,11.81,C
1984,1,16,0.71,C
1984,1,17,5.64,C
1984,1,18,8.66,C
1984,1,19,4.01,C
1984,1,20,5.31,C
1984,1,21,0.44,C
1984,1,22,1.06,C
1984,1,23,3.61,C
1984,1,24,7.64,C
1984,1,25,4.81,C
1984,1,26,5.29,C
1984,1,27,14.39,C
1984,1,28,10.24,C
1984,1,29,9.07,C
1984,1,30,3.97,C
1984,1,31,4.95,C
1984,2,1,5.12,C
1984,2,2,8.76,C
1984,2,3,2.23,C
1984,2,4,10.37,C
1984,2,5,6.56,C
1984,2,6,7.24,C
1984,2,7,15.77,C
1984,2,8,15.58,C
1984,2,9,4.82,C
1984,2,10,2.88,C
1984,2,11,5.23,C
1984,2,12,11.59,C
1984,2,13,10.45,C
1984,2,14,3.59,C
1984,2,15,7.07,C
1984,2,16,5.19,C
1984,2,17,7.29,C
1984,2,18,5.20,C
1984,2,19,5.77,C
1984,2,20,15.28,C
1984,2,21,4.29,C
1984,2,22,4.10,C
1984,2,23,13.98,C
1984,2,24,7.21,C
1984,2,25,12.30,C
1984,2,26,10.70,C
1984,2,27,9.45,C
1984,2,28,2.15,C
1984,2,29,8.30,C
1984,3,1,3.76,C
1984,3,2,18.36,C
1984,3,3,16.22,C
1984,3,4,12.25,C
1984,3,5,9.80,C
1984,3,6,10.17,C
1984,3,7,2.66,C
1984,3,8,8.01,C
1984,3,9,3.62,C
1984,3,10,2.87,C
1984,3,11,5.78,C
1984,3,12,7.93,C
1984,3,13,8.02,C
1984,3,14,5.65,C
1984,3,15,5.84,C
1984,3,16,14.03,C
1984,3,17,5.69,C
1984,3,18,4.97,C
1984,3,19,4.54,C
1984,3,20,1.99,C
1984,3,21,2.88,C
1984,3,22,2.28,C
1984,3,23,7.70,C
1984,3,24,6.04,C
1984,3,25,7.60,C
1984,3,26,6.09,C
1984,3,27,16.79,C
1984,3,28,7.46,C
1984,3,29,13.26,C
1984,3,30,14.77,C
1984,3,31,14.85,C
1984,4,1,12.79,C
1984,4,2,4.70,C
1984,4,3,12.64,C
1984,4,4,6.51,C
1984,4,5,2.43,C
1984,4,6,8.36,C
1984,4,7,3.72,C
1984,4,8,7.40,C
1984,4,9,7.28,C
1984,4,10,8.44,C
1984,4,11,7.62,C
1984,4,12,16.31,C
1984,4,13,4.15,C
1984,4,14,3.03,C
1984,4,15,9.61,C
1984,4,16,6.16,C
1984,4,17,2.72,C
1984,4,18,12.53,C
1984,4,19,7.29,C
1984,4,20,6.49,C
1984,4,21,9.44,C
1984,4,22,5.07,C
1984,4,23,21.66,C
1984,4,24,16.14,C
1984,4,25,4.97,C
1984,4,26,5.23,C
1984,4,27,5.09,C
1984,4,28,4.44,C
1984,4,29,5.18,C
1984,4,30,17.69,C
1984,5,1,7.22,C
1984,5,2,19.21,C
1984,5,3,7.50,C
1984,5,4,8.52,C
1984,5,5,15.74,C
1984,5,6,16.26,C
1984,5,7,25.26,C
1984,5,8,24.94,C
1984,5,9,23.41,C
1984,5,10,14.09,C
1984,5,11,22.22,C
1984,5,12,18.23,C
1984,5,13,20.29,C
1984,5,14,8.84,C
1984,5,15,11.62,C
1984,5,16,9.55,C
1984,5,17,6.98,C
1984,5,18,8.59,C
1984,5,19,7.55,C
1984,5,20,5.60,C
1984,5,21,13.02,C
1984,5,22,7.49,C
1984,5,23,25.96,C
1984,5,24,14.96,C
1984,5,25,10.61,C
1984,5,26,5.17,C
1984,5,27,17.03,C
1984,5,28,12.37,C
1984,5,29,5.76,C
1984,5,30,4.73,C
1984,5,31,11.95,C
1984,6,1,16.08,C
1984,6,2,12.38,C
1984,6,3,13.65,C
1984,6,4,7.03,C
1984,6,5,9.21,C
1984,6,6,25.28,C
1984,6,7,24.82,C
1984,6,8,23.65,C
1984,6,9,21.20,C
1984,6,10,17.43,C
1984,6,11,19.48,C
1984,6,12,4.57,C
1984,6,13,22.27,C
1984,6,14,18.78,C
1984,6,15,12.92,C
1984,6,16,5.21,C
1984,6,17,7.25,C
1984,6,18,12.79,C
1984,6,19,15.69,C
1984,6,20,17.28,C
1984,6,21,14.01,C
1984,6,22,20.66,C
1984,6,23,23.48,C
1984,6,24,12.43,C
1984,6,25,4.07,C
1984,6,26,12.83,C
1984,6,27,21.91,C
1984,6,28,18.64,C
1984,6,29,15.91,C
1984,6,30,19.65,C
1984,7,1,23.64,C
1984,7,2,15.20,C
1984,7,3,15.87,C
1984,7,4,17.70,C
1984,7,5,15.97,C
1984,7,6,22.66,C
1984,7,7,22.26,C
1984,7,8,12.38,C
1984,7,9,8.41,C
1984,7,10,17.44,C
1984,7,11,22.28,C
1984,7,12,26.07,C
1984,7,13,24.16,C
1984,7,14,22.98,C
1984,7,15,24.21,C
1984,7,16,22.51,C
1984,7,17,24.98,C
1984,7,18,19.39,C
1984,7,19,24.42,C
1984,7,20,22.75,C
1984,7,21,21.95,C
1984,7,22,26.41,C
1984,7,23,26.23,C
1984,7,24,25.79,C
1984,7,25,25.73,C
1984,7,26,25.57,C
1984,7,27,25.88,C
1984,7,28,24.87,C
1984,7,29,22.35,C
1984,7,30,24.67,C
1984,7,31,24.94,C
1984,8,1,20.84,C
1984,8,2,24.05,C
1984,8,3,21.36,C
1984,8,4,4.76,C
1984,8,5,11.09,C
1984,8,6,12.37,C
1984,8,7,23.39,C
1984,8,8,22.62,C
1984,8,9,23.77,C
1984,8,10,18.20,C
1984,8,11,3.38,C
1984,8,12,7.29,C
1984,8,13,19.75,C
1984,8,14,15.72,C
1984,8,15,19.17,C
1984,8,16,22.03,C
1984,8,17,11.21,C
1984,8,18,17.59,C
1984,8,19,14.62,C
1984,8,20,7.08,C
1984,8,21,3.93,C
1984,8,22,19.34,C
1984,8,23,22.02,C
1984,8,24,20.41,C
1984,8,25,19.50,C
1984,8,26,9.18,C
1984,8,27,11.23,C
1984,8,28,14.83,C
1984,8,29,16.40,C
1984,8,30,10.41,C
1984,8,31,7.96,C
1984,9,1,3.67,C
1984,9,2,9.73,C
1984,9,3,15.32,C
1984,9,4,20.82,C
1984,9,5,8.79,C
1984,9,6,14.69,C
1984,9,7,20.30,C
1984,9,8,22.94,C
1984,9,9,24.20,C
1984,9,10,24.08,C
1984,9,11,21.79,C
1984,9,12,15.10,C
